HITID,convo_1,convo_2,convo_3,convo_4,convo_5,convo_6,convo_7,convo_8,convo_9,convo_10
3M0556243SK36FKMVOUM4ED7DRMNFG,"['<b>A:</b> I am following my favorite artist on Tumblr.', '<b>B:</b> Why are you following their blogs?', '<b>A:</b> I am hoping they will see my drawings.']""","['<b>A:</b> There are so many bus stops!', '<b>B:</b> Each bus has a specific stop it goes to.', '<b>A:</b> How do I know which stop to wait at?']""","['<b>A:</b> Why did you fall asleep in class today?', '<b>B:</b> I stayed up late playing Farmville.', '<b>A:</b> What is that?']""","['<b>A:</b> Can you make dinner for your sister tonight?', '<b>B:</b> Aw, she only eats macaroni and cheese!', """"<b>A:</b> What's the problem?""""]""","['<b>A:</b> TV news is so stupid.', """"<b>B:</b> They shouldn't even call it news."""", '<b>A:</b> Last night they told us about a cat in a sofa.']""","['<b>A:</b> I like that shirt.', '<b>B:</b> So do I.', '<b>A:</b> How much is it?']""","['<b>A:</b> We only have to ride for one stop.', '<b>B:</b> Yeah, then we have a bus transfer.', """"<b>A:</b> Let's sit here by the door.""""]""","['<b>A:</b> Can I leave a package here to be picked up?', '<b>B:</b> Absolutely, sir. What is your name?', """"<b>A:</b> I'm Bill Collins. My room is 108.""""]""","['<b>A:</b> What a delicious meal!', """"<b>B:</b> Don't stick your chopsticks in the rice like that!"""", """"<b>A:</b> What's wrong with it?""""]""","['<b>A:</b> You never called me back last night.', """"<b>B:</b> I'm sorry; my grandma took away my phone."""", '<b>A:</b> What did she do that for?']"""
33NKDW9FFXI1FXEG6SRUUAJ2IS4XCZ,"['<b>A:</b> How are you feeling?', '<b>B:</b> A little better, but it is still hard to talk.', '<b>A:</b> What did the doctor say the problem was?']""","['<b>A:</b> Do you know where I could dispose of my trash?', '<b>B:</b> Yeah, there are two different colored trash cans in the back.', '<b>A:</b> Is there a difference between the two?']""","[""""<b>A:</b> I'm checking out, but is there a place I can store my luggage for a few hours?"""", '<b>B:</b> Why do you need us to hold your luggage, sir?', """"<b>A:</b> My flight doesn't leave for another four hours.""""]""","['<b>A:</b> The city is buying guns.', '<b>B:</b> What are they paying?', '<b>A:</b> Up to $200 for each gun, no questions asked.']""","['<b>A:</b> I need a bigger closet.', '<b>B:</b> I think you just need fewer clothes.', '<b>A:</b> A woman can never have too many clothes.']""","['<b>A:</b> I need to report a robbery.', '<b>B:</b> Who was robbed?', '<b>A:</b> I was robbed.']""","['<b>A:</b> I ran out of date locations.', '<b>B:</b> Try museums and amusement parks.', '<b>A:</b> Me and my boyfriend have been to both.']""","['<b>A:</b> Do you want to go to a buffet?', '<b>B:</b> What is a buffet?', """"<b>A:</b> It's a restaurant where you can eat as much as you want.""""]""","['<b>A:</b> Where are you going?', """"<b>B:</b> I'm going to buy some flowers for Valentine's Day."""", '<b>A:</b> Who are the flowers for?']""","['<b>A:</b> Why are you eating another apple?', '<b>B:</b> You know what they say about apples!', """"<b>A:</b> No, I'm afraid I don't know.""""]"""
3126F2F5F83B3MW3GSN8QLX2158PEW,"[""""<b>A:</b> I'm planning a house warming party."""", '<b>B:</b> Is that to celebrate buying a heater?', """"<b>A:</b> Don't be so sarcastic!""""]""","[""""<b>A:</b> I'd like to transfer some money."""", '<b>B:</b> Between what two accounts would you like to transfer the money?', """"<b>A:</b> I'd like to transfer $100 from my savings account to my checking account.""""]""","['<b>A:</b> When are you going to marry?', '<b>B:</b> Where is this coming from?', '<b>A:</b> You have been dating Patricia for five years already.']""","['<b>A:</b> I have to go to the bathroom.', '<b>B:</b> You drink too much coffee.', '<b>A:</b> But I love coffee.']""","['<b>A:</b> I want to buy myself a taser.', '<b>B:</b> Why would you want something like that?', '<b>A:</b> I live alone, so I want to feel safer.']""","['<b>A:</b> My pants have a hole in the front pocket.', """"<b>B:</b> You shouldn't carry pens in your pocket."""", '<b>A:</b> Yesterday a pen fell through my pants onto my shoe.']""","['<b>A:</b> Do you believe in God?', '<b>B:</b> Of course.', '<b>A:</b> Do you pray to God?']""","['<b>A:</b> Did you see that puddle of water on the floor?', '<b>B:</b> Yes. I called for a clean-up.', '<b>A:</b> A puddle of water is very dangerous.']""","['<b>A:</b> I am so thirsty.', """"<b>B:</b> Sorry, I don't have water."""", '<b>A:</b> Is there a restaurant nearby?']""","['<b>A:</b> Baseball is fun.', '<b>B:</b> I like to hit the ball.', '<b>A:</b> I like to run around the bases.']"""
3PKVGQTFIHKUL4T9TL3R2JPXKZ1RY5,"['<b>A:</b> Put the rock back where you found it.', '<b>B:</b> But I like the rock, mommy.', '<b>A:</b> So do the animals that live here.']""","['<b>A:</b> Do you know what today is?', """"<b>B:</b> Yes, it's April 22."""", """"<b>A:</b> It's more than just a date.""""]""","[""""<b>A:</b> I'm making the food for the party tomorrow."""", '<b>B:</b> I heard you are a fantastic cook!', '<b>A:</b> Thank you! I do my best.']""","['<b>A:</b> I missed the TV news last night. What was on?', '<b>B:</b> Nothing that would pass as news.', """"<b>A:</b> What's the weather going to be like this weekend?""""]""","['<b>A:</b> You in the green shirt!', '<b>B:</b> Are you talking to me?', """"<b>A:</b> You're the only one here in a green shirt.""""]""","[""""<b>A:</b> Excuse me, I'd like your opinion on something."""", '<b>B:</b> Of course, sir. How may I help you?', '<b>A:</b> I want to buy my wife a new scarf.']""","['<b>A:</b> Hello, this is Isabel Foster.', '<b>B:</b> Hi, Isabel. Why are you calling? You can just come to my office.', """"<b>A:</b> I'm actually not in the office right now.""""]""","[""""<b>A:</b> What's your email address?"""", """"<b>B:</b> It's bluedog123."""", """"<b>A:</b> Bluedog123. Are you sure that's all?""""]""","['<b>A:</b> The cute girl from class added me on Facebook.', '<b>B:</b> Has she sent you any messages?', """"<b>A:</b> Not yet. I'm still waiting.""""]""","['<b>A:</b> What are you going to do this weekend?', """"<b>B:</b> I haven't made any solid plans yet. Why do you ask?"""", """"<b>A:</b> There's this event at a bookstore downtown I was thinking of checking out.""""]"""
3RKHNXPHGWWRHRW9T0X5YMX6TJWUKH,"['<b>A:</b> I have to go to Downtown Los Angeles today.', '<b>B:</b> What for? Are you visiting someone?', '<b>A:</b> No, I have an important job interview there.']""","[""""<b>A:</b> I've never been to an amusement park."""", '<b>B:</b> Amusement parks are fun!', '<b>A:</b> What is there to do there?']""","['<b>A:</b> Well, we have a new president.', '<b>B:</b> But we have the same old problems.', """"<b>A:</b> Well, he's made a few changes.""""]""","['<b>A:</b> How long do you want to check that video out for?', '<b>B:</b> One week would be nice.', '<b>A:</b> That will be $5.']""","[""""<b>A:</b> Excuse me, aren't you in my math class?"""", '<b>B:</b> Yes, I think I am.', '<b>A:</b> Could I please borrow your notes?']""","[""""<b>A:</b> It's been so long since I've seen you!"""", """"<b>B:</b> I know. You haven't changed a bit."""", """"<b>A:</b> Oh, stop lying. I've gained a little weight.""""]""","['<b>A:</b> I just got off the phone with the EDD.', '<b>B:</b> What did they say? Are you going to get benefits?', '<b>A:</b> Yes, but not as much as I thought.']""","['<b>A:</b> Do you really love me?', '<b>B:</b> Of course.', '<b>A:</b> Prove it.']""","['<b>A:</b> Do you have a favorite genre of music?', '<b>B:</b> No, but I have favorite bands.', '<b>A:</b> What bands would you consider your favorites?']""","['<b>A:</b> What are you playing?', """"<b>B:</b> I'm playing a new game I bought yesterday."""", '<b>A:</b> Is it one of those shooting games?']"""
3S829FDFT21BKPKU6OM5EG1K3SGXDZ,"['<b>A:</b> I have a stomachache.', '<b>B:</b> Is it something you ate?', """"<b>A:</b> Maybe. I'm not sure.""""]""","['<b>A:</b> Thank you for calling Eagle Airline.', '<b>B:</b> I would like to book a round trip flight from Los Angeles to New York City', '<b>A:</b> What date do you want to leave Los Angeles?']""","['<b>A:</b> I gained so much weight because my college dining hall is all-you-can-eat.', '<b>B:</b> It\'s called the """"freshman 15.""""', '<b>A:</b> What is that exactly?']""","[""""<b>A:</b> I'm trying to find a job to pay for college."""", '<b>B:</b> Good for you!', '<b>A:</b> Do you have a job right now?']""","[""""<b>A:</b> I've been dating for a while, but I never kissed anyone."""", """"<b>B:</b> Don't worry about it."""", '<b>A:</b> When did you have your first kiss?']""","['<b>A:</b> Have you ever been to the opera before?', """"<b>B:</b> No, but I hear it's very beautiful."""", '<b>A:</b> Is it true that opera is sung in a foreign language?']""","['<b>A:</b> That woman is a very good singer.', '<b>B:</b> Yes, but she looks like a man.', '<b>A:</b> What difference does it make?']""","['<b>A:</b> Good day, Ms. Andrews. Can we talk?', """"<b>B:</b> Of course, Mr. Johnson. Why don't you come into the office this afternoon?"""", '<b>A:</b> That would be fine.']""","['<b>A:</b> I hope you are on your way to vote right now.', """"<b>B:</b> I am. And I'm actually voting for you!"""", '<b>A:</b> Glad to hear that. I appreciate your vote.']""","['<b>A:</b> When are you going to register for classes?', '<b>B:</b> My registration date is next month.', '<b>A:</b> That is terrible.']"""
3HXK2V1N4KFDVTROKP2KUBAL3BW2G4,"[""""<b>A:</b> I don't know which size to get."""", """"<b>B:</b> Why don't you check your shoes?"""", '<b>A:</b> Sizes are different with each shoe style.']""","['<b>A:</b> Oh, I am so tired.', '<b>B:</b> I know what you mean.', """"<b>A:</b> I don't know if I can continue working like this.""""]""","['<b>A:</b> Excuse me.', '<b>B:</b> Hello! How can I help you?', '<b>A:</b> I am interested in buying a membership card.']""","['<b>A:</b> Do your students ever talk about their jobs?', '<b>B:</b> Yes, and they ask me what jobs are the best.', '<b>A:</b> I tell my students to become a teacher.']""","['<b>A:</b> Spring break starts tomorrow.', '<b>B:</b> Are you going to go anywhere?', '<b>A:</b> I was thinking of driving to Arizona.']""","['<b>A:</b> Who’s the greatest baseball player?', '<b>B:</b> There are so many great players.', '<b>A:</b> Yes, but who is the greatest?']""","['<b>A:</b> Did you get a partner for the geometry project?', '<b>B:</b> I am still looking around.', '<b>A:</b> Do you want me to be your partner?']""","['<b>A:</b> My car was stolen.', '<b>B:</b> I am so sorry to hear that.', '<b>A:</b> Did you happen to see anything suspicious yesterday?']""","[""""<b>A:</b> I'm having trouble with my personal statement. """", '<b>B:</b> You should go to the personal statement workshop.', '<b>A:</b> What is that?']""","[""""<b>A:</b> What's going on? What happened?"""", """"<b>B:</b> I'm sorry. I wasn't paying attention."""", """"<b>A:</b> Well, I'm going to need your information.""""]"""
3W3RSPVVGSR21XERE096DMALIJ1ULK,"[""""<b>A:</b> Finally, I got my driver's license."""", '<b>B:</b> Congratulations! Can I see it?', """"<b>A:</b> Sure. Here it is. I don't like my picture.""""]""","['<b>A:</b> Did you hear about Joseph and Michelle?', '<b>B:</b> No, what happened? Did they have a divorce?', '<b>A:</b> Oh, no. They are pregnant.']""","['<b>A:</b> That hotel was terrible.', '<b>B:</b> The worst in the whole world.', '<b>A:</b> The walls were so thin.']""","['<b>A:</b> What are we going to do?', '<b>B:</b> About what?', '<b>A:</b> About finding a job for me.']""","['<b>A:</b> I always get so emotional at weddings.', '<b>B:</b> Me too, especially when I see the bride and groom kiss.', '<b>A:</b> The bride looked so beautiful.']""","['<b>A:</b> What fees does this bank charge?', '<b>B:</b> There are different fees depending on the kind of account you have with us.', '<b>A:</b> I have a basic checking account.']""","['<b>A:</b> What is your major?', '<b>B:</b> English.', '<b>A:</b> What are you going to do with an English major?']""","['<b>A:</b> Is the location of the apartment a good one?', '<b>B:</b> Yes. I would say so.', '<b>A:</b> Why is that?']""","['<b>A:</b> Hello, my name is Angela Davis.', """"<b>B:</b> Good morning, Angela. I am Dick Williams. I'll be interviewing you today."""", '<b>A:</b> Good morning, Mr. Williams.']""","['<b>A:</b> Good afternoon, officer.', """"<b>B:</b> Your driver's license and registration, please."""", '<b>A:</b> Here you go.']"""
3CKVGCS3PG59POX102SN0109UO5S0T,"['<b>A:</b> What is your job?', """"<b>B:</b> I'm a teacher."""", '<b>A:</b> What grade do you teach?']""","[""""<b>A:</b> I'm trying to find a job, and it's hard."""", """"<b>B:</b> I think it's because you have never worked before."""", """"<b>A:</b> You're right, employers like to see someone with experience.""""]""","['<b>A:</b> Mother, may I go play outside?', '<b>B:</b> Have you cleaned your room yet?', """"<b>A:</b> I promise I'll do it later.""""]""","['<b>A:</b> Hello, my name is George.', '<b>B:</b> Hello, George. How can I help you?', """"<b>A:</b> I'm trying to file a claim online, but I have questions.""""]""","[""""<b>A:</b> Are you telling me it's not weird dating Katy after being friends with her for so long?"""", """"<b>B:</b> It's a little strange since I've known her for so long."""", '<b>A:</b> You also know everyone she dated.']""","['<b>A:</b> How much does it cost to ride the bus?', '<b>B:</b> The cost is one dollar and fifty cents.', """"<b>A:</b> I'm going to have to spend nearly ten dollars today on just bus fare alone.""""]""","[""""<b>A:</b> I'm sorry for being difficult."""", '<b>B:</b> Not at all. We aim to please.', """"<b>A:</b> It's just that this will be my family's home. It has to be right.""""]""","[""""<b>A:</b> That's a funny-looking outfit!"""", """"<b>B:</b> It's a professional running suit."""", '<b>A:</b> Why are you wearing it?']""","['<b>A:</b> Hello. I need to make an appointment.', '<b>B:</b> Were you mandated by the court to go to traffic school?', '<b>A:</b> Yes, I was. Does that matter?']""","['<b>A:</b> I have decided to drop out of college.', """"<b>B:</b> You're making the worst decision of your life."""", """"<b>A:</b> I just don't get the point of college. It's just memorizing.""""]"""
31N9JPQXIPINKBBSQEIM7ZPKT6ZNHE,"['<b>A:</b> Help! I need the doctor immediately.', '<b>B:</b> What is the problem, sir?', '<b>A:</b> I think my wife had a stroke.']""","[""""<b>A:</b> I am so excited. I've got my first job interview."""", '<b>B:</b> Interview for what?', """"<b>A:</b> It's an engineering internship for the city of L.A.""""]""","['<b>A:</b> I got fired yesterday.', """"<b>B:</b> You're lying! You're the best worker there!"""", '<b>A:</b> I really got fired.']""","[""""<b>A:</b> Tomorrow is my son's birthday!"""", '<b>B:</b> Are you going to bake him a cake?', '<b>A:</b> I was thinking about it.']""","[""""<b>A:</b> I'm going to the bank."""", '<b>B:</b> What do you need to do?', '<b>A:</b> I need to withdraw some money.']""","[""""<b>A:</b> That was an excellent meal. Don't you think so, Judy?"""", '<b>B:</b> Absolutely! I especially liked the dessert.', '<b>A:</b> Yes, me too. That chocolate cake was delicious.']""","['<b>A:</b> You want to go for a walk?', '<b>B:</b> Sure! Where to?', '<b>A:</b> I was thinking of going to the park.']""","['<b>A:</b> I think my car needs an oil change.', """"<b>B:</b> Why don't you go buy the oil and do it yourself?"""", '<b>A:</b> I am not familiar with the process.']""","['<b>A:</b> Should I ask Nancy out or not?', '<b>B:</b> You should not.', """"<b>A:</b> Why shouldn't I?""""]""","[""""<b>A:</b> Aren't waterfalls beautiful?"""", """"<b>B:</b> I think they're terrifying."""", '<b>A:</b> Why do they scare you?']"""
3DQYSJDTYLBGCVYU2JXPKYJ534HXES,"['<b>A:</b> David did not come to work again today.', '<b>B:</b> He must be very sick to be absent a whole week.', '<b>A:</b> My sister made him some soup yesterday.']""","['<b>A:</b> Golf is a silly game.', '<b>B:</b> It certainly is.', '<b>A:</b> You hit a white ball.']""","['<b>A:</b> Great shirt! Go Dodgers!', """"<b>B:</b> It's great to find a fellow fan!"""", '<b>A:</b> Do you think we have a chance at winning this year?']""","['<b>A:</b> Do you have a cold?', '<b>B:</b> Yes, I do.', '<b>A:</b> How did you get it?']""","['<b>A:</b> I need a cab to the theater district.', '<b>B:</b> We can get that for you right away.', """"<b>A:</b> Well, I don't need to be there for another hour.""""]""","['<b>A:</b> The fish and chips dish looks delicious!', '<b>B:</b> Do they let you choose the chips you want?', """"<b>A:</b> Maybe they're just salted potato chips.""""]""","['<b>A:</b> You should volunteer at the library with me!', """"<b>B:</b> What's so good about volunteering there?"""", """"<b>A:</b> It's fun, and you feel good about yourself.""""]""","['<b>A:</b> Hey, were you able to find a new home to move into?', '<b>B:</b> Yes, I did. Now I just have to move my things over to the new place.', """"<b>A:</b> That's great! I'm glad you found a new place.""""]""","['<b>A:</b> I love cheese.', '<b>B:</b> Me too.', '<b>A:</b> Where does cheese come from?']""","['<b>A:</b> The pool is filthy.', '<b>B:</b> I forgot to put on the cover last night.', '<b>A:</b> There are mosquitoes buzzing around it!']"""
3JYPJ2TAYI8390WZB37E83I2D6NPFE,"[""""<b>A:</b> I'm calling the waiter."""", """"<b>B:</b> What's the matter?"""", '<b>A:</b> This steak has too much fat.']""","['<b>A:</b> I think I have the worst boss in the world.', '<b>B:</b> What makes him so bad?', """"<b>A:</b> He's rude and he yells a lot.""""]""","['<b>A:</b> Do you want to get some ice cream?', '<b>B:</b> Ice cream is really fattening.', '<b>A:</b> All desserts are fattening.']""","['<b>A:</b> That was a huge fire in Santa Barbara.', '<b>B:</b> Yes, it was.', '<b>A:</b> They said about 30 houses burned to the ground.']""","['<b>A:</b> Why are you cutting into the wall?', '<b>B:</b> I bought a new air conditioning unit.', """"<b>A:</b> I don't think that's how you install it!""""]""","['<b>A:</b> I have to go to bed early.', '<b>B:</b> Why? The night is still young!', '<b>A:</b> I have a class at 7 a.m.']""","['<b>A:</b> Do you have your customs form?', '<b>B:</b> Yes, I filled it out on the plane.', '<b>A:</b> I also need your passport.']""","[""""<b>A:</b> I'm tired of living with my sister."""", """"<b>B:</b> I don't like living with mine, either."""", '<b>A:</b> There should be a place to send annoying siblings.']""","['<b>A:</b> The election is next week.', '<b>B:</b> Who are you voting for?', """"<b>A:</b> I'm not voting for the mayor.""""]""","[""""<b>A:</b> I don't have long distance service with my home phone."""", '<b>B:</b> So how do you make long distance calls?', '<b>A:</b> I use a calling card.']"""
3B6F54KMR2C9WDIJWLWNE6JJZGBS1W,"['<b>A:</b> Are you voting?', '<b>B:</b> Is Election Day coming up?', '<b>A:</b> It is. Election day is the first Tuesday in November.']""","[""""<b>A:</b> I've never been in a sports shop before!"""", '<b>B:</b> I love looking at all of the equipment.', '<b>A:</b> Everything is so colorful and new!']""","['<b>A:</b> I want to form a secret club.', '<b>B:</b> That sounds fun! Where would the club meet?', '<b>A:</b> Maybe we can meet in my attic!']""","[""""<b>A:</b> I'm here to have some blood tests done."""", '<b>B:</b> We take all the samples in the back room, so please follow me.', """"<b>A:</b> I usually have blood taken at the doctor's office.""""]""","['<b>A:</b> I need to fly to New York.', '<b>B:</b> When are you going?', '<b>A:</b> During the Christmas holidays.']""","['<b>A:</b> I love your blue bag.', '<b>B:</b> Thank you, I just bought it.', '<b>A:</b> It looks very expensive.']""","['<b>A:</b> There really is no place like home even after a vacation.', '<b>B:</b> Um honey, did you tell the neighbor to water the plants?', '<b>A:</b> I thought you did.']""","['<b>A:</b> Ew! Look what I found in this book.', '<b>B:</b> What is that?', """"<b>A:</b> It's a dead bug.""""]""","[""""<b>A:</b> You're very lucky."""", '<b>B:</b> Why do you say that?', '<b>A:</b> You speak two languages.']""","['<b>A:</b> It takes me hours to find my classroom.', '<b>B:</b> I might be able to help you.', '<b>A:</b> Really? That would be great!']"""
3WKGUBL7SZM3KZKCZUIO0ICRJ6DL4O,"['<b>A:</b> All the TV stations are going to go digital.', '<b>B:</b> Yes, that will occur next month.', '<b>A:</b> Most of them are already broadcasting in digital.']""","['<b>A:</b> Do you want to go fishing?', '<b>B:</b> Yes. That’s a good idea.', '<b>A:</b> Where do you want to go?']""","['<b>A:</b> Excuse me!', '<b>B:</b> Yes, how can I help you?', """"<b>A:</b> I can't find the muni bus I'm looking for.""""]""","['<b>A:</b> How many classes did you manage to get?', '<b>B:</b> I only got two.', '<b>A:</b> I only got one.']""","['<b>A:</b> Good afternoon. I want to get a U.S. Passport.', '<b>B:</b> Is this your first passport?', '<b>A:</b> It is my first U.S. Passport.']""","['<b>A:</b> What did the doctor say?', '<b>B:</b> He thinks I have too much stress.', '<b>A:</b> Stress causes your stomachaches?']""","['<b>A:</b> I cleaned my car yesterday.', """"<b>B:</b> It's not clean anymore."""", '<b>A:</b> What happened?']""","['<b>A:</b> How was your first day of work?', '<b>B:</b> It was terrible.', '<b>A:</b> What happened?']""","['<b>A:</b> The cops finally found the husband.', '<b>B:</b> What husband?', '<b>A:</b> The husband of the driver who ran over two college students at 3 a.m.']""","['<b>A:</b> I have a book report.', '<b>B:</b> What book are you doing it on?', '<b>A:</b> I have to read <i>To Kill a Mockingbird</i>.']"""
